DateTime, Installs, Downloads, Version
2019-08-22T09:45, 9916, 56865, v1.32.0
2019-08-22T09:48, 9919, 56870, v1.32.0
2019-08-22T09:50, 9919, 56873, v1.33.0
2019-08-22T10:01, 9919, 56928, v1.33.0
2019-08-22T11:01, 9928, 57188, v1.33.0
2019-08-22T12:01, 9942, 57399, v1.33.0
2019-08-22T13:01, 9945, 57569, v1.33.0
2019-08-22T14:01, 9953, 57723, v1.33.0
2019-08-22T15:01, 9962, 57845, v1.33.0
2019-08-22T16:01, 9969, 57956, v1.33.0
2019-08-22T17:01, 9970, 58057, v1.33.0
2019-08-22T18:01, 9976, 58149, v1.33.0
2019-08-22T19:01, 9978, 58231, v1.33.0
2019-08-22T20:01, 9983, 58343, v1.33.0
2019-08-22T21:01, 9987, 58521, v1.33.0
2019-08-22T22:01, 9997, 58661, v1.33.0
2019-08-22T23:01, 10007, 58747, v1.33.0
2019-08-23T00:01, 10014, 58813, v1.33.0
2019-08-23T01:01, 10022, 58895, v1.33.0
2019-08-23T02:01, 10030, 59032, v1.33.0
2019-08-23T03:01, 10042, 59177, v1.33.0
2019-08-23T04:01, 10050, 59275, v1.33.0
2019-08-23T05:01, 10059, 59359, v1.33.0
2019-08-23T06:01, 10065, 59435, v1.33.0
2019-08-23T07:02, 10070, 59491, v1.33.0
2019-08-23T08:01, 10085, 59588, v1.33.0
2019-08-23T09:01, 10092, 59645, v1.33.0
2019-08-23T10:01, 10100, 59725, v1.33.0
2019-08-23T11:01, 10108, 59779, v1.33.0
2019-08-23T12:01, 10112, 59810, v1.33.0
2019-08-23T13:01, 10118, 59847, v1.33.0
2019-08-23T14:01, 10124, 59878, v1.33.0
2019-08-23T15:01, 10129, 59911, v1.33.0
2019-08-23T16:01, 10136, 59936, v1.33.0
2019-08-23T17:02, 10142, 59962, v1.33.0
2019-08-23T18:00, 10143, 59977, v1.33.0
2019-08-23T19:00, 10146, 59984, v1.33.0
2019-08-23T20:00, 10148, 59992, v1.33.0
2019-08-23T21:00, 10149, 60000, v1.33.0
2019-08-23T22:01, 10152, 60011, v1.33.0
2019-08-23T23:01, 10159, 60028, v1.33.0
2019-08-24T00:01, 10160, 60032, v1.33.0
2019-08-24T01:01, 10164, 60046, v1.33.0
2019-08-24T02:01, 10169, 60066, v1.33.0
2019-08-24T03:01, 10171, 60078, v1.33.0
2019-08-24T04:01, 10171, 60093, v1.33.0
2019-08-24T05:01, 10172, 60114, v1.33.0
2019-08-24T06:01, 10176, 60133, v1.33.0
