DateTime, Installs, Downloads, Version
2019-11-15T05:01, 90, 149, v1.2.0
2019-11-15T06:03, 90, 149, v1.2.0
2019-11-15T07:02, 90, 149, v1.2.0
2019-11-15T08:01, 91, 150, v1.2.0
2019-11-15T09:01, 92, 151, v1.2.0
2019-11-15T10:01, 92, 151, v1.2.0
2019-11-15T11:02, 92, 151, v1.2.0
2019-11-15T12:02, 92, 151, v1.2.0
2019-11-15T13:01, 92, 151, v1.2.0
2019-11-15T14:01, 92, 152, v1.2.0
2019-11-15T15:01, 93, 153, v1.2.0
2019-11-15T16:01, 93, 153, v1.2.0
2019-11-15T17:01, 93, 153, v1.2.0
2019-11-15T18:01, 93, 153, v1.2.0
2019-11-15T19:01, 94, 154, v1.2.0
2019-11-15T20:01, 94, 154, v1.2.0
2019-11-15T21:01, 94, 154, v1.2.0
2019-11-15T22:01, 94, 154, v1.2.0
2019-11-15T23:01, 95, 155, v1.2.0
2019-11-16T00:01, 95, 155, v1.2.0
2019-11-16T01:01, 95, 155, v1.2.0
2019-11-16T02:01, 95, 155, v1.2.0
2019-11-16T03:02, 95, 155, v1.2.0
2019-11-16T04:02, 95, 155, v1.2.0
2019-11-16T05:02, 95, 155, v1.2.0
2019-11-16T06:02, 95, 155, v1.2.0
2019-11-16T07:02, 95, 155, v1.2.0
2019-11-16T08:02, 95, 155, v1.2.0
2019-11-16T09:02, 95, 155, v1.2.0
2019-11-16T10:02, 95, 155, v1.2.0
2019-11-16T11:02, 95, 155, v1.2.0
2019-11-16T12:03, 96, 156, v1.2.0
2019-11-16T13:03, 96, 156, v1.2.0
2019-11-16T14:03, 96, 156, v1.2.0
2019-11-16T15:03, 96, 156, v1.2.0
2019-11-16T16:03, 96, 156, v1.2.0
2019-11-16T17:03, 96, 156, v1.2.0
2019-11-16T18:03, 97, 157, v1.2.0
2019-11-16T19:03, 97, 157, v1.2.0
2019-11-16T20:03, 98, 158, v1.2.0
2019-11-16T21:04, 98, 158, v1.2.0
2019-11-16T22:04, 99, 159, v1.2.0
2019-11-16T23:04, 99, 159, v1.2.0
2019-11-17T00:04, 99, 159, v1.2.0
2019-11-17T01:04, 99, 159, v1.2.0
2019-11-17T02:04, 99, 159, v1.2.0
2019-11-17T03:04, 100, 160, v1.2.0
2019-11-17T04:05, 100, 160, v1.2.0
2019-11-17T05:06, 100, 161, v1.2.0
2019-11-17T06:07, 100, 161, v1.2.0
2019-11-17T07:05, 100, 161, v1.2.0
2019-11-17T08:05, 100, 161, v1.2.0
2019-11-17T09:05, 100, 161, v1.2.0
2019-11-17T10:05, 100, 161, v1.2.0
2019-11-17T11:05, 100, 161, v1.2.0
2019-11-17T12:05, 100, 161, v1.2.0
2019-11-17T13:05, 100, 161, v1.2.0
2019-11-17T14:05, 100, 161, v1.2.0
2019-11-17T15:05, 101, 162, v1.2.0
2019-11-17T16:05, 101, 162, v1.2.0
