DateTime, Installs, Downloads, Version
2019-07-20T04:00:00, 5851, 28386, v1.26.0
2019-07-20T04:20:00, 5852, 28387, v1.26.0
2019-07-20T04:40:00, 5852, 28388, v1.26.0
2019-07-20T05:00:00, 5852, 28390, v1.26.0
2019-07-20T05:20:00, 5852, 28391, v1.26.0
2019-07-20T05:40:00, 5854, 28393, v1.26.0
2019-07-20T06:00:00, 5856, 28395, v1.26.0
2019-07-20T06:20:00, 5857, 28396, v1.26.0
2019-07-20T06:40:00, 5860, 28399, v1.26.0
2019-07-20T07:00:00, 5860, 28399, v1.26.0
2019-07-20T07:20:00, 5860, 28399, v1.26.0
2019-07-20T07:40:00, 5861, 28400, v1.26.0
2019-07-20T08:00:00, 5862, 28401, v1.26.0
2019-07-20T08:20:00, 5863, 28404, v1.26.0
2019-07-20T08:40:00, 5865, 28406, v1.26.0
2019-07-20T09:00:00, 5869, 28412, v1.26.0
2019-07-20T09:20:00, 5869, 28413, v1.26.0
2019-07-20T09:40:00, 5871, 28415, v1.26.0
2019-07-20T10:00:00, 5871, 28416, v1.26.0
2019-07-20T10:20:00, 5873, 28419, v1.26.0
2019-07-20T10:40:00, 5875, 28422, v1.26.0
2019-07-20T11:00:00, 5875, 28423, v1.26.0
2019-07-20T11:20:00, 5875, 28423, v1.26.0
2019-07-20T11:40:00, 5877, 28425, v1.26.0
2019-07-20T12:00:00, 5877, 28425, v1.26.0
2019-07-20T12:20:00, 5878, 28427, v1.26.0
2019-07-20T12:40:00, 5884, 28433, v1.26.0
2019-07-20T13:00:00, 5885, 28435, v1.26.0
2019-07-20T13:20:00, 5885, 28436, v1.26.0
2019-07-20T13:40:00, 5885, 28436, v1.26.0
2019-07-20T14:00:00, 5885, 28437, v1.26.0
2019-07-20T14:20:00, 5886, 28440, v1.26.0
2019-07-20T14:40:00, 5887, 28441, v1.26.0
2019-07-20T15:00:00, 5889, 28443, v1.26.0
2019-07-20T15:20:00, 5889, 28444, v1.26.0
2019-07-20T15:40:00, 5889, 28445, v1.26.0
2019-07-20T16:00:00, 5890, 28446, v1.26.0
2019-07-20T16:20:00, 5890, 28446, v1.26.0
2019-07-20T16:40:00, 5890, 28446, v1.26.0
2019-07-20T17:00:00, 5891, 28447, v1.26.0
2019-07-20T17:20:00, 5891, 28447, v1.26.0
2019-07-20T17:40:00, 5892, 28448, v1.26.0
2019-07-20T18:00:00, 5893, 28449, v1.26.0
2019-07-20T18:20:00, 5894, 28450, v1.26.0
2019-07-20T18:40:00, 5894, 28450, v1.26.0
2019-07-20T19:00:00, 5895, 28451, v1.26.0
2019-07-20T19:20:00, 5896, 28452, v1.26.0
2019-07-20T19:40:00, 5897, 28453, v1.26.0
2019-07-20T20:00:00, 5898, 28454, v1.26.0
2019-07-20T20:20:00, 5898, 28454, v1.26.0
2019-07-20T20:40:00, 5898, 28454, v1.26.0
2019-07-20T21:00:00, 5899, 28455, v1.26.0
2019-07-20T21:20:00, 5902, 28458, v1.26.0
2019-07-20T21:40:00, 5903, 28462, v1.26.0
2019-07-20T22:00:00, 5906, 28466, v1.26.0
2019-07-20T22:20:00, 5907, 28467, v1.26.0
2019-07-20T22:40:00, 5908, 28469, v1.26.0
2019-07-20T23:00:00, 5908, 28469, v1.26.0
2019-07-20T23:20:00, 5909, 28471, v1.26.0
2019-07-20T23:40:00, 5909, 28471, v1.26.0
2019-07-21T00:00:00, 5909, 28471, v1.26.0
2019-07-21T00:20:00, 5911, 28473, v1.26.0
2019-07-21T00:40:00, 5913, 28475, v1.26.0
2019-07-21T01:00:00, 5913, 28475, v1.26.0
2019-07-21T01:20:00, 5915, 28479, v1.26.0
2019-07-21T01:40:00, 5915, 28479, v1.26.0
2019-07-21T02:00:00, 5916, 28480, v1.26.0
2019-07-21T02:20:00, 5919, 28483, v1.26.0
2019-07-21T02:40:00, 5920, 28484, v1.26.0
2019-07-21T03:00:00, 5926, 28490, v1.26.0
2019-07-21T03:20:00, 5927, 28491, v1.26.0
2019-07-21T03:40:00, 5931, 28495, v1.26.0
2019-07-21T04:00:00, 5932, 28496, v1.26.0
2019-07-21T04:20:00, 5932, 28497, v1.26.0
2019-07-21T04:40:00, 5932, 28497, v1.26.0
2019-07-21T05:00:00, 5933, 28499, v1.26.0
2019-07-21T05:20:00, 5933, 28500, v1.26.0
2019-07-21T05:40:00, 5934, 28501, v1.26.0
2019-07-21T06:00:00, 5934, 28501, v1.26.0
2019-07-21T06:20:00, 5937, 28504, v1.26.0
2019-07-21T06:40:00, 5937, 28506, v1.26.0
2019-07-21T07:00:00, 5937, 28506, v1.26.0
2019-07-21T07:20:00, 5939, 28508, v1.26.0
2019-07-21T07:40:00, 5940, 28509, v1.26.0
2019-07-21T08:00:00, 5941, 28510, v1.26.0
2019-07-21T08:20:00, 5941, 28510, v1.26.0
2019-07-21T08:40:00, 5941, 28512, v1.26.0
2019-07-21T09:00:00, 5942, 28513, v1.26.0
