DateTime, Installs, Downloads, Version
2019-08-06T06:01, 7834, 41353, v1.29.0
2019-08-06T07:02, 7840, 41380, v1.29.0
2019-08-06T08:02, 7848, 41406, v1.29.0
2019-08-06T09:05, 7864, 41457, v1.29.0
2019-08-06T10:00, 7876, 41492, v1.29.0
2019-08-06T10:59, 7887, 41715, v1.29.1
2019-08-06T11:59, 7892, 41878, v1.29.1
2019-08-06T12:59, 7898, 42026, v1.29.1
2019-08-06T13:59, 7903, 42178, v1.29.1
2019-08-06T14:59, 7908, 42289, v1.29.1
2019-08-06T15:59, 7914, 42389, v1.29.1
2019-08-06T16:59, 7914, 42471, v1.29.1
2019-08-06T17:59, 7916, 42547, v1.29.1
2019-08-06T18:59, 7917, 42633, v1.29.1
2019-08-06T19:59, 7920, 42727, v1.29.1
2019-08-06T20:59, 7927, 42895, v1.29.1
2019-08-06T21:59, 7931, 43024, v1.29.1
2019-08-06T22:59, 7933, 43108, v1.29.1
2019-08-06T23:59, 7937, 43159, v1.29.1
2019-08-07T00:59, 7939, 43254, v1.29.1
2019-08-07T01:59, 7945, 43377, v1.29.1
2019-08-07T02:59, 7951, 43516, v1.29.1
2019-08-07T03:59, 7958, 43622, v1.29.1
2019-08-07T04:59, 7963, 43699, v1.29.1
2019-08-07T05:59, 7966, 43763, v1.29.1
2019-08-07T06:59, 7968, 43818, v1.29.1
2019-08-07T07:59, 7975, 43881, v1.29.1
2019-08-07T08:59, 7985, 43963, v1.29.1
2019-08-07T09:59, 7991, 44020, v1.29.1
2019-08-07T10:59, 7998, 44062, v1.29.1
2019-08-07T11:59, 8004, 44087, v1.29.1
2019-08-07T12:59, 8012, 44123, v1.29.1
2019-08-07T13:59, 8016, 44157, v1.29.1
