DateTime, Installs, Downloads, Version
2020-02-18T21:42, 1225, 5926, v8.0.0
2020-02-18T21:50, 1225, 5926, v8.1.0
2020-02-18T22:05, 1225, 5928, v8.1.0
2020-02-18T23:05, 1225, 5949, v8.1.0
2020-02-19T00:05, 1225, 5960, v8.1.0
2020-02-19T01:05, 1225, 5977, v8.1.0
2020-02-19T02:05, 1225, 5993, v8.1.0
2020-02-19T03:05, 1225, 6010, v8.1.0
2020-02-19T04:05, 1225, 6022, v8.1.0
2020-02-19T05:05, 1227, 6034, v8.1.0
2020-02-19T06:05, 1227, 6047, v8.1.0
2020-02-19T07:05, 1227, 6057, v8.1.0
2020-02-19T08:05, 1227, 6074, v8.1.0
2020-02-19T09:05, 1227, 6086, v8.1.0
2020-02-19T10:05, 1227, 6097, v8.1.0
2020-02-19T11:05, 1227, 6104, v8.1.0
2020-02-19T12:05, 1228, 6110, v8.1.0
2020-02-19T13:05, 1229, 6121, v8.1.0
2020-02-19T14:05, 1229, 6125, v8.1.0
2020-02-19T15:05, 1229, 6127, v8.1.0
2020-02-19T16:05, 1229, 6128, v8.1.0
2020-02-19T17:05, 1229, 6130, v8.1.0
2020-02-19T18:05, 1229, 6134, v8.1.0
2020-02-19T19:05, 1229, 6137, v8.1.0
2020-02-19T20:05, 1229, 6140, v8.1.0
2020-02-19T21:05, 1229, 6143, v8.1.0
2020-02-19T22:05, 1229, 6143, v8.1.0
2020-02-19T23:05, 1229, 6145, v8.1.0
2020-02-20T00:05, 1229, 6146, v8.1.0
2020-02-20T01:05, 1229, 6148, v8.1.0
2020-02-20T02:05, 1229, 6150, v8.1.0
2020-02-20T03:05, 1229, 6152, v8.1.0
2020-02-20T04:05, 1229, 6156, v8.1.0
2020-02-20T05:05, 1230, 6160, v8.1.0
2020-02-20T06:06, 1230, 6162, v8.1.0
2020-02-20T07:06, 1230, 6176, v8.2.0
2020-02-20T08:05, 1230, 6195, v8.2.0
2020-02-20T09:05, 1230, 6213, v8.2.0
2020-02-20T10:05, 1230, 6230, v8.2.0
2020-02-20T11:05, 1230, 6247, v8.2.0
2020-02-20T12:05, 1230, 6257, v8.2.0
2020-02-20T13:05, 1230, 6271, v8.2.0
2020-02-20T14:05, 1230, 6281, v8.2.0
2020-02-20T15:05, 1230, 6290, v8.2.0
2020-02-20T16:05, 1231, 6298, v8.2.0
2020-02-20T17:05, 1233, 6302, v8.2.0
2020-02-20T18:05, 1233, 6309, v8.2.0
2020-02-20T19:05, 1233, 6313, v8.2.0
2020-02-20T20:05, 1233, 6314, v8.2.0
2020-02-20T21:05, 1233, 6317, v8.2.0
2020-02-20T22:05, 1233, 6321, v8.2.0
2020-02-20T23:05, 1233, 6328, v8.2.0
2020-02-21T00:05, 1233, 6328, v8.2.0
2020-02-21T01:05, 1233, 6332, v8.2.0
2020-02-21T02:05, 1233, 6337, v8.2.0
2020-02-21T03:05, 1233, 6346, v8.2.0
2020-02-21T04:05, 1233, 6351, v8.2.0
2020-02-21T05:05, 1234, 6356, v8.2.0
2020-02-21T06:05, 1234, 6358, v8.2.0
2020-02-21T07:05, 1234, 6361, v8.2.0
2020-02-21T08:05, 1234, 6365, v8.2.0
2020-02-21T09:05, 1234, 6370, v8.2.0
2020-02-21T10:05, 1234, 6375, v8.2.0
2020-02-21T11:05, 1234, 6383, v8.2.0
